dataset,Cx,Cy,MolFormula,Molecule_ID,SMILES,Sidechain,Source,Tx,Ty,Tz,Theta,best_objective,interaction_energy,Full_torsion_angles,optimization_success,xyz_file_path,xyz_generated,Original_MolFormula,hash,smiles_occurrence_count
NDI,1.2836,1.4649,C38H58N6O4_3,C38H58N6O4_3,CCNCC(C)CCCNCC(C)CN1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)N(CC(C)CNCCCC(C)CNCC)C3=O,unknown,Generated,0.0347,2.3653,3.1387,45,-125.006673,-125.006668,"[15.603, 26.445]",True,/home/arunima/NDI_3_ccds9/data/processed/ndi_database_results_removed_duplicates_ccds9_3_xyz_files/C38H58N6O4_3/C38H58N6O4_3.xyz,True,C38H58N6O4,67f566ff552f6ecb,1
NDI,4.0774,0.5474,C50H78N2O8_1,C50H78N2O8_1,CCCCCOC(C)(C)CCCCCCOC(C)(C)CN1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)N(CC(C)(C)OCCCCCCC(C)(C)OCCCCC)C3=O,unknown,Generated,-1.4015,-1.403,3.0178,122.754,-111.730764,-111.519319,"[44.552, -34.266]",True,/home/arunima/NDI_3_ccds9/data/processed/ndi_database_results_removed_duplicates_ccds9_3_xyz_files/C50H78N2O8_1/C50H78N2O8_1.xyz,True,C50H78N2O8,70367752194b2f16,1
NDI,-1.8021,-2.703,C50H54N2O4_1,C50H54N2O4_1,CC=C(C)C=C(C)C=CC(=CN1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)N(C=C(C=CC(C)=CC(C)=CC)C(C)=CC(C)=CC)C3=O)C(C)=CC(C)=CC,C=CC(C)=CC(C)=CC,Generated,-0.4137,-3.8808,3.0253,108.137,-113.169116,-112.638039,"[-51.445, -36.137]",True,/home/arunima/ndi_dataset_creation/Supramolecule_app_3/data/processed/ndi_xyz_files/C50H54N2O4/C50H54N2O4.xyz,True,C50H54N2O4,9d4f941ca3c049e1,1
NDI,1.2689,-1.5082,C42H46N2O12_2,C42H46N2O12_2,CCCCOC(=O)C=CC(CC)COC(=O)C=CN1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)N(C=CC(=O)OCC(C=CC(=O)OCCCC)CC)C3=O,C=CC(=O)OCCCC,Generated,-0.6783,-1.2559,7.3834,134.907,-60.051305,-60.05136,"[-11.479, -26.846]",True,/home/arunima/ndi_dataset_creation/Supramolecule_app_3/data/processed/ndi_xyz_files/C42H46N2O12/C42H46N2O12.xyz,True,C42H46N2O12,cf59b0df678914f4,1
NDI,-2.8276,2.1303,C58H62N2O8_1,C58H62N2O8_1,O=C1c2ccc3c4c(ccc(c24)C(=O)N1OCCCCCc1ccc(OCCCCCc2ccccc2)cc1)C(=O)N(OCCCCCc1ccc(OCCCCCc2ccccc2)cc1)C3=O,unknown,Generated,1.8305,6.6652,3.0891,-135,-133.960375,-133.96038,"[-81.867, 125.108, -13.602, -37.601, 70.445, 52.183, -179.37, -34.852]",True,/home/arunima/NDI_3_ccds9/data/processed/ndi_database_results_removed_duplicates_ccds9_3_xyz_files/C58H62N2O8_1/C58H62N2O8_1.xyz,True,C58H62N2O8,79c462c8321e33e0,1
NDI,-1.9654,0.2719,C58H66N6O8_1,C58H66N6O8_1,Cc1cccc(N(CCO)CCc2ccc(N(CCO)CCN3C(=O)c4ccc5c6c(ccc(c46)C3=O)C(=O)N(CCN(CCO)c3ccc(CCN(CCO)c4cccc(C)c4)c(C)c3)C5=O)cc2C)c1,CCN(CCO)c1cccc(C)c1,Generated,1.9065,-2.3873,3.2719,38.016,-183.733181,-183.733177,"[-42.295, 42.382, -1.418, -29.406, -78.555, 8.789, -6.096, -8.27]",True,/home/arunima/ndi_dataset_creation/Supramolecule_app_3/data/processed/ndi_xyz_files/C58H66N6O8/C58H66N6O8.xyz,True,C58H66N6O8,abe4d2d4a29c964c,1
NDI,0.8424,-1.0283,C30H30N2O12S4_1,C30H30N2O12S4_1,O=C(CCS)OCC(CS)C(=O)OCN1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)N(COC(=O)C(CS)COC(=O)CCS)C3=O,COC(=O)CCS,Generated,5.4697,3.7297,2.4402,-45,-94.822877,-94.73155,"[34.779, -85.629]",True,/home/arunima/ndi_dataset_creation/Supramolecule_app_3/data/processed/ndi_xyz_files/C30H30N2O12S4/C30H30N2O12S4.xyz,True,C30H30N2O12S4,25128b4ed0fb441b,1
NDI,-1.7629,-4.5624,C54H58N6O8_1,C54H58N6O8_1,O=C1c2ccc3c4c(ccc(c24)C(=O)N1CCN(CCO)c1ccc(CCN(CCO)c2ccccc2)cc1)C(=O)N(CCN(CCO)c1ccc(CCN(CCO)c2ccccc2)cc1)C3=O,CCN(CCO)c1ccccc1,Generated,-1.9531,5.7036,3.1915,-73.533,-136.816471,-136.816515,"[12.766, -4.319, 14.354, 2.66, -58.373, 39.115, -4.865, -30.411]",True,/home/arunima/ndi_dataset_creation/Supramolecule_app_3/data/processed/ndi_xyz_files/C54H58N6O8/C54H58N6O8.xyz,True,C54H58N6O8,bcc7eca96a2b88fe,1
NDI,-0.0428,-2.1586,C34H46N2O8S4_1,C34H46N2O8S4_1,O=C1c2ccc3c4c(ccc(c24)C(=O)N1CSCCC(CO)CSCCCCO)C(=O)N(CSCCC(CO)CSCCCCO)C3=O,CSCCCCO,Generated,-1.8586,4.4156,3.0461,-137.4,-140.63097,-140.630943,"[-115.116, 74.742]",True,/home/arunima/ndi_dataset_creation/Supramolecule_app_3/data/processed/ndi_xyz_files/C34H46N2O8S4/C34H46N2O8S4.xyz,True,C34H46N2O8S4,eb5d2e9673a9e29f,1
NDI,-0.4316,-0.7664,C62H70N2O8_1,C62H70N2O8_1,O=C1c2ccc3c4c(ccc(c24)C(=O)N1OCCCCCCc1ccc(OCCCCCCc2ccccc2)cc1)C(=O)N(OCCCCCCc1ccc(OCCCCCCc2ccccc2)cc1)C3=O,OCCCCCCc1ccccc1,Generated,-0.3273,3.28,3.241,-18.603,-181.949675,-181.949646,"[95.969, 35.186, -10.597, -30.01, -71.811, -12.344, 16.522, -60.741]",True,/home/arunima/ndi_dataset_creation/Supramolecule_app_3/data/processed/ndi_xyz_files/C62H70N2O8/C62H70N2O8.xyz,True,C62H70N2O8,f9639350b0b9aaed,1
NDI,4.0618,-1.5241,C54H54N2O8_3,C54H54N2O8_3,O=C1c2ccc3c4c(ccc(c24)C(=O)N1Cc1cc(CCCO)ccc1Cc1cccc(CCCO)c1)C(=O)N(Cc1cc(CCCO)ccc1Cc1cccc(CCCO)c1)C3=O,unknown,Generated,-1.0461,-2.7394,3.6391,-132.519,-72.798055,-72.797995,,True,/home/arunima/NDI_3_ccds9/data/processed/ndi_database_results_removed_duplicates_ccds9_3_xyz_files/C54H54N2O8_3/C54H54N2O8_3.xyz,True,C54H54N2O8,e298650c13da68c6,1
NDI,-0.6086,1.2954,C54H54N2O8_4,C54H54N2O8_4,O=C1c2ccc3c4c(ccc(c24)C(=O)N1OCCCCc1ccc(OCCCCc2ccccc2)cc1)C(=O)N(OCCCCc1ccc(OCCCCc2ccccc2)cc1)C3=O,OCCCCc1ccccc1,Generated,0.3104,3.0812,3.492,3.39,-127.683225,-127.683235,"[97.481, 69.341, 45.412, -95.435, -148.173, -39.698, 18.502, -11.178]",True,/home/arunima/ndi_dataset_creation/Supramolecule_app_3/data/processed/ndi_xyz_files/C54H54N2O8/C54H54N2O8.xyz,True,C54H54N2O8,26be7b4a3d931288,1
NDI,2.0987,-6.5819,C22H26N6O8_1,C22H26N6O8_1,NCCONCCON1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)N(OCCNOCCN)C3=O,NCCO,Generated,-4.2701,-1.1773,3.1501,0.189,-123.156255,-123.156258,"[69.435, -74.246]",True,/home/arunima/ndi_dataset_creation/Supramolecule_app_3/data/processed/ndi_xyz_files/C22H26N6O8/C22H26N6O8.xyz,True,C22H26N6O8,3eac65c575a99da6,1
NDI,0.402,7.1154,C26H34N6O8_1,C26H34N6O8_1,NCC(O)CNCC(O)CN1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)N(CC(O)CNCC(O)CN)C3=O,CC(O)CN,Generated,5.1127,-1.3972,3.1136,-45,-127.836009,-127.835988,"[83.662, -50.681]",True,/home/arunima/ndi_dataset_creation/Supramolecule_app_3/data/processed/ndi_xyz_files/C26H34N6O8/C26H34N6O8.xyz,True,C26H34N6O8,91b6508c1cc9cac8,1
NDI,-2.9479,-1.767,C34H42N6O8_1,C34H42N6O8_1,NC1CCCC1ONC1CCCC1ON1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)N(OC1CCCC1NOC1CCCC1N)C3=O,unknown,Generated,-4.4818,5.7589,2.9903,-64.802,-91.498901,-91.499016,"[47.25, 5.588]",True,/home/arunima/NDI_3_ccds9/data/processed/ndi_database_results_removed_duplicates_ccds9_3_xyz_files/C34H42N6O8_1/C34H42N6O8_1.xyz,True,C34H42N6O8,890aa227203bae8e,1
NDI,-0.7291,1.3968,C46H66N6O8_1,C46H66N6O8_1,CC(O)(CN1CCC(C(C)(O)CN2C(=O)c3ccc4c5c(ccc(c35)C2=O)C(=O)N(CC(C)(O)C2CCN(CC(C)(O)C3CCNCC3)CC2)C4=O)CC1)C1CCNCC1,CC(C)(O)C1CCNCC1,Generated,0.2797,0.1814,3.1805,76.133,-122.87467,-122.87477,"[2.977, -8.608]",True,/home/arunima/ndi_dataset_creation/Supramolecule_app_3/data/processed/ndi_xyz_files/C46H66N6O8/C46H66N6O8.xyz,True,C46H66N6O8,bc3e3d504a5e2bd4,1
NDI,-5.2846,6.2614,C42H58N6O8_1,C42H58N6O8_1,O=C1c2ccc3c4c(ccc(c24)C(=O)N1OCCC1CCCCN1OCCC1CCCCN1)C(=O)N(OCCC1CCCCN1OCCC1CCCCN1)C3=O,OCCC1CCCCN1,Generated,-1.3559,2.3631,3.4603,-21.497,-108.800105,-108.800099,"[-61.829, 90.324]",True,/home/arunima/ndi_dataset_creation/Supramolecule_app_3/data/processed/ndi_xyz_files/C42H58N6O8/C42H58N6O8.xyz,True,C42H58N6O8,f93fd6bc0d51b314,1
NDI,-0.4207,4.4769,C42H30N2O8_2,C42H30N2O8_2,O=C1c2ccc3c4c(ccc(c24)C(=O)N1Cc1ccc(Cc2ccccc2O)cc1O)C(=O)N(Cc1ccc(Cc2ccccc2O)cc1O)C3=O,Cc1ccccc1O,Generated,-0.3711,3.7526,2.5358,-178.615,-86.797692,-86.797682,"[13.138, 13.66, 1.321, -14.064, 8.404, 6.1, -4.871, 19.367]",True,/home/arunima/ndi_dataset_creation/Supramolecule_app_3/data/processed/ndi_xyz_files/C42H30N2O8/C42H30N2O8.xyz,True,C42H30N2O8,17bc9c851400501a,1
NDI,2.4543,3.0874,C26H10N14O4_1,C26H10N14O4_1,O=C1c2ccc3c4c(ccc(c24)C(=O)N1c1ncnc(-c2ncncn2)n1)C(=O)N(c1ncnc(-c2ncncn2)n1)C3=O,c1ncncn1,Generated,3.3833,-0.9727,3.0692,-14.235,-196.840278,-196.819283,"[65.272, -1.592, -75.57, -7.267]",True,/home/arunima/ndi_dataset_creation/Supramolecule_app_3/data/processed/ndi_xyz_files/C26H10N14O4/C26H10N14O4.xyz,True,C26H10N14O4,a4cec7754e29d118,1
NDI,-2.0508,0.7942,C42H58N6O4_1,C42H58N6O4_1,CC1CCCC(CN2C(C)CCCC2CN2C(=O)c3ccc4c5c(ccc(c35)C2=O)C(=O)N(CC2CCCC(C)N2CC2CCCC(C)N2)C4=O)N1,CC1CCCC(C)N1,Generated,7.6841,-2.5643,3.1971,-120.612,-100.976561,-100.552927,"[30.097, -2.599]",True,/home/arunima/ndi_dataset_creation/Supramolecule_app_3/data/processed/ndi_xyz_files/C42H58N6O4/C42H58N6O4.xyz,True,C42H58N6O4,2d319d04805c9416,1
NDI,-2.8629,3.1131,C34H42N6O8_2,C34H42N6O8_2,O=C1c2ccc3c4c(ccc(c24)C(=O)N1OC1CCCCN1OC1CCCCN1)C(=O)N(OC1CCCCN1OC1CCCCN1)C3=O,unknown,Generated,5.1842,-1.3758,2.8739,15.851,-91.858753,-91.858738,"[13.062, 157.845]",True,/home/arunima/NDI_3_ccds9/data/processed/ndi_database_results_removed_duplicates_ccds9_3_xyz_files/C34H42N6O8_2/C34H42N6O8_2.xyz,True,C34H42N6O8,391eb0e2b533ac2d,1
NDI,-1.6032,-2.7713,C34H42N6O8_3,C34H42N6O8_3,O=C1c2ccc3c4c(ccc(c24)C(=O)N1OC1CCCN(OC2CCCNC2)C1)C(=O)N(OC1CCCN(OC2CCCNC2)C1)C3=O,unknown,Generated,2.0946,2.0186,3.0306,-177.375,-137.005546,-136.706571,"[91.511, -91.408]",True,/home/arunima/NDI_3_ccds9/data/processed/ndi_database_results_removed_duplicates_ccds9_3_xyz_files/C34H42N6O8_3/C34H42N6O8_3.xyz,True,C34H42N6O8,3058a541bd3520be,1
NDI,-0.0025,2.6499,C34H42N6O8_4,C34H42N6O8_4,O=C1c2ccc3c4c(ccc(c24)C(=O)N1OC1CCN(OC2CCNCC2)CC1)C(=O)N(OC1CCN(OC2CCNCC2)CC1)C3=O,unknown,Generated,0.4661,2.2111,3.0819,83.886,-108.712104,-108.71207,"[-36.76, 40.428]",True,/home/arunima/NDI_3_ccds9/data/processed/ndi_database_results_removed_duplicates_ccds9_3_xyz_files/C34H42N6O8_4/C34H42N6O8_4.xyz,True,C34H42N6O8,3883230182c6a6ad,1
NDI,-5.7315,10,C38H26N6O8_1,C38H26N6O8_1,O=C1c2ccc3c4c(ccc(c24)C(=O)N1COc1cc(COc2ccccn2)ccn1)C(=O)N(COc1cc(COc2ccccn2)ccn1)C3=O,COc1ccccn1,Generated,-1.1044,-2.4183,3.2923,-13.511,-193.73378,-193.733762,"[90.249, -7.235, -5.381, 360.0, -95.173, -4.463, -24.738, 12.906]",True,/home/arunima/ndi_dataset_creation/Supramolecule_app_3/data/processed/ndi_xyz_files/C38H26N6O8/C38H26N6O8.xyz,True,C38H26N6O8,3e9f687fbcdce78c,1
NDI,-1.2071,-5.3825,C38H50N6O8_1,C38H50N6O8_1,O=C1c2ccc3c4c(ccc(c24)C(=O)N1OCC1CCCCN1OCC1CCCCN1)C(=O)N(OCC1CCCCN1OCC1CCCCN1)C3=O,unknown,Generated,-2.5175,2.0098,3.1557,-40.13,-133.88559,-133.885559,"[-87.454, 7.53]",True,/home/arunima/NDI_3_ccds9/data/processed/ndi_database_results_removed_duplicates_ccds9_3_xyz_files/C38H50N6O8_1/C38H50N6O8_1.xyz,True,C38H50N6O8,ef16e18f28d93e07,1
NDI,0.8338,1.0797,C30H34N6O4_1,C30H34N6O4_1,O=C1c2ccc3c4c(ccc(c24)C(=O)N1C1CCN(C2CCNC2)C1)C(=O)N(C1CCN(C2CCNC2)C1)C3=O,C1CCNC1,Generated,-0.5006,0.1589,3.1773,51.866,-109.112303,-109.112335,"[-71.609, 13.683]",True,/home/arunima/ndi_dataset_creation/Supramolecule_app_3/data/processed/ndi_xyz_files/C30H34N6O4/C30H34N6O4.xyz,True,C30H34N6O4,e49f5853bfe5d9f6,1
NDI,-1.8429,2.0274,C30H34N6O8_1,C30H34N6O8_1,O=C1c2ccc3c4c(ccc(c24)C(=O)N1OC1CCCN1OC1CCCN1)C(=O)N(OC1CCCN1OC1CCCN1)C3=O,unknown,Generated,3.3503,1.5222,3.0829,-86.814,-119.241146,-119.241565,"[-47.038, 63.27]",True,/home/arunima/NDI_3_ccds9/data/processed/ndi_database_results_removed_duplicates_ccds9_3_xyz_files/C30H34N6O8_1/C30H34N6O8_1.xyz,True,C30H34N6O8,b657fd373598dd95,1
NDI,8.1386,-2.1371,C38H58N6O4_4,C38H58N6O4_4,CNCCCCCN(C)CCCCCN1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)N(CCCCCN(C)CCCCCNC)C3=O,CCCCCNC,Generated,-0.3087,4.6771,3.1729,34.825,-125.780379,-125.780731,"[70.431, -68.644]",True,/home/arunima/ndi_dataset_creation/Supramolecule_app_3/data/processed/ndi_xyz_files/C38H58N6O4/C38H58N6O4.xyz,True,C38H58N6O4,efe69a7fd038dc41,1
NDI,0.11,0.8345,C38H50N6O8_2,C38H50N6O8_2,O=C1c2ccc3c4c(ccc(c24)C(=O)N1OCC1CCCN(OCC2CCCNC2)C1)C(=O)N(OCC1CCCN(OCC2CCCNC2)C1)C3=O,unknown,Generated,0.4919,0.9232,3.178,42.977,-137.03004,-136.938551,"[40.342, -88.628]",True,/home/arunima/NDI_3_ccds9/data/processed/ndi_database_results_removed_duplicates_ccds9_3_xyz_files/C38H50N6O8_2/C38H50N6O8_2.xyz,True,C38H50N6O8,44797feb87fd9519,1
NDI,1.317,-7.3111,C30H34N6O8_2,C30H34N6O8_2,O=C1c2ccc3c4c(ccc(c24)C(=O)N1OC1CCN(OC2CCNC2)C1)C(=O)N(OC1CCN(OC2CCNC2)C1)C3=O,OC1CCNC1,Generated,-2.8586,-0.5932,3.0756,-51.578,-123.234651,-123.234744,"[9.003, -91.97]",True,/home/arunima/ndi_dataset_creation/Supramolecule_app_3/data/processed/ndi_xyz_files/C30H34N6O8/C30H34N6O8.xyz,True,C30H34N6O8,5e44aa4434011b51,1
NDI,2.2512,3.2772,C46H38N2O8_8,C46H38N2O8_8,Cc1cc(O)cc(Cc2c(C)cc(O)cc2CN2C(=O)c3ccc4c5c(ccc(c35)C2=O)C(=O)N(Cc2cc(O)cc(C)c2Cc2cc(C)cc(O)c2)C4=O)c1,Cc1cc(C)cc(O)c1,Generated,-4.9092,-1.5601,5.0667,166.136,-84.75987,-84.759912,,True,/home/arunima/ndi_dataset_creation/Supramolecule_app_3/data/processed/ndi_xyz_files/C46H38N2O8/C46H38N2O8.xyz,True,C46H38N2O8,33c9611686af59e3,1
NDI,1.0049,0.2805,C34H46N10O4_2,C34H46N10O4_2,O=C1c2ccc3c4c(ccc(c24)C(=O)N1NC1CCN(NC2CCNCC2)CC1)C(=O)N(NC1CCN(NC2CCNCC2)CC1)C3=O,NC1CCNCC1,Generated,-1.5808,0.0298,3.1629,-134.886,-128.688032,-128.688043,"[30.511, 74.733]",True,/home/arunima/ndi_dataset_creation/Supramolecule_app_3/data/processed/ndi_xyz_files/C34H46N10O4/C34H46N10O4.xyz,True,C34H46N10O4,366b54e4a8769dd2,1
NDI,4.4701,2.7027,C38H50N6O8_3,C38H50N6O8_3,O=C1c2ccc3c4c(ccc(c24)C(=O)N1OCC1CCN(OCC2CCNCC2)CC1)C(=O)N(OCC1CCN(OCC2CCNCC2)CC1)C3=O,unknown,Generated,-1.8808,-0.7026,3.0815,-20.56,-125.001215,-124.91944,"[-122.031, 12.578]",True,/home/arunima/NDI_3_ccds9/data/processed/ndi_database_results_removed_duplicates_ccds9_3_xyz_files/C38H50N6O8_3/C38H50N6O8_3.xyz,True,C38H50N6O8,bf47594b6455eb25,1
NDI,-1.6948,1.2446,C38H54N2O8_5,C38H54N2O8_5,CC(C)(CCO)CC(CO)C(C)(C)CN1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)N(CC(C)(C)C(CO)CC(C)(C)CCO)C3=O,CC(C)(C)CCO,Generated,2.1168,-1.6565,3.1604,68.703,-111.691236,-111.265194,"[-41.945, -28.684]",True,/home/arunima/ndi_dataset_creation/Supramolecule_app_3/data/processed/ndi_xyz_files/C38H54N2O8/C38H54N2O8.xyz,True,C38H54N2O8,2d9a0dee0c39409b,1
NDI,-1.1821,0.6198,C42H30N2O12_1,C42H30N2O12_1,O=C1c2ccc3c4c(ccc(c24)C(=O)N1COc1ccc(COc2ccccc2O)cc1O)C(=O)N(COc1ccc(COc2ccccc2O)cc1O)C3=O,COc1ccccc1O,Generated,-5.6373,0.0223,3.2052,-179.358,-220.328073,-220.328042,"[95.296, -5.147, 9.782, 1.679, 88.804, -1.097, 101.39, -119.343]",True,/home/arunima/ndi_dataset_creation/Supramolecule_app_3/data/processed/ndi_xyz_files/C42H30N2O12/C42H30N2O12.xyz,True,C42H30N2O12,9089e297f7e27d32,1
NDI,-2.2897,-1.1104,C26H26N6O8_1,C26H26N6O8_1,O=C1c2ccc3c4c(ccc(c24)C(=O)N1OC1CN(OC2CNC2)C1)C(=O)N(OC1CN(OC2CNC2)C1)C3=O,unknown,Generated,0.7843,0.4525,3.1093,-29.543,-123.904397,-123.904428,"[360.0, 9.097]",True,/home/arunima/NDI_3_ccds9/data/processed/ndi_database_results_removed_duplicates_ccds9_3_xyz_files/C26H26N6O8_1/C26H26N6O8_1.xyz,True,C26H26N6O8,65e961c1cc26e35c,1
NDI,-1.263,4.4203,C46H54N2O12_3,C46H54N2O12_3,CCCCOC(=O)C(C)=CC(CC)COC(=O)C(C)=CN1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)N(C=C(C)C(=O)OCC(C=C(C)C(=O)OCCCC)CC)C3=O,C=C(C)C(=O)OCCCC,Generated,2.6555,-6.369,3.1802,-103.142,-106.236084,-106.236084,"[12.756, 5.835]",True,/home/arunima/ndi_dataset_creation/Supramolecule_app_3/data/processed/ndi_xyz_files/C46H54N2O12/C46H54N2O12.xyz,True,C46H54N2O12,898a9b742d2a6a43,1
NDI,1.5809,-1.424,C30H38N10O4_1,C30H38N10O4_1,O=C1c2ccc3c4c(ccc(c24)C(=O)N1NC1CCN(NC2CCNC2)C1)C(=O)N(NC1CCN(NC2CCNC2)C1)C3=O,NC1CCNC1,Generated,-0.2093,-2.57,3.0873,-48.711,-135.608602,-135.608656,"[-4.61, -269.029]",True,/home/arunima/ndi_dataset_creation/Supramolecule_app_3/data/processed/ndi_xyz_files/C30H38N10O4/C30H38N10O4.xyz,True,C30H38N10O4,5a41f686743366ba,1
NDI,0.3462,0.8822,C46H62N2O8_1,C46H62N2O8_1,O=C1c2ccc3c4c(ccc(c24)C(=O)N1OCC(OCCC1CCCCC1)C1CCCCC1)C(=O)N(OCC(OCCC1CCCCC1)C1CCCCC1)C3=O,OCCC1CCCCC1,Generated,-1.802,-2.2287,3.188,-77.657,-102.234655,-102.234701,"[60.849, -67.499]",True,/home/arunima/ndi_dataset_creation/Supramolecule_app_3/data/processed/ndi_xyz_files/C46H62N2O8/C46H62N2O8.xyz,True,C46H62N2O8,ace8100d55ffac96,1
NDI,2.8362,-1.1599,C38H58N6O8_1,C38H58N6O8_1,CCCNCC(O)CCCCNCC(O)CN1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)N(CC(O)CNCCCCC(O)CNCCC)C3=O,CCCNCC(C)O,Generated,-2.743,-1.9082,3.1699,-32.311,-149.016087,-149.016058,"[20.252, 10.421]",True,/home/arunima/ndi_dataset_creation/Supramolecule_app_3/data/processed/ndi_xyz_files/C38H58N6O8/C38H58N6O8.xyz,True,C38H58N6O8,f08dbf01c8db50bf,1
NDI,-7.4479,1.8115,C62H102N2O8_1,C62H102N2O8_1,CCCCCCCCCCCCOCCCCCCCCCCCCON1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)N(OCCCCCCCCCCCCOCCCCCCCCCCCC)C3=O,CCCCCCCCCCCCO,Generated,3.9943,-1.2606,3.0454,0.167,-176.703272,-176.703276,"[40.056, 7.626]",True,/home/arunima/ndi_dataset_creation/Supramolecule_app_3/data/processed/ndi_xyz_files/C62H102N2O8/C62H102N2O8.xyz,True,C62H102N2O8,bc80cdfa1dc648cb,1
NDI,-1.349,1.9926,C34H38N2O12S4_1,C34H38N2O12S4_1,O=C(CCS)OCCC(CS)C(=O)OCCN1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)N(CCOC(=O)C(CS)CCOC(=O)CCS)C3=O,CCOC(=O)CCS,Generated,-0.1196,-0.2552,3.15,110.355,-123.092034,-123.065349,"[55.819, 68.268]",True,/home/arunima/ndi_dataset_creation/Supramolecule_app_3/data/processed/ndi_xyz_files/C34H38N2O12S4/C34H38N2O12S4.xyz,True,C34H38N2O12S4,ac0fb4e861e43090,1
NDI,-0.3831,-2.0454,C58H62N2O8_2,C58H62N2O8_2,O=C1c2ccc3c4c(ccc(c24)C(=O)N1CC(CCO)Cc1ccc(CC(CCO)Cc2ccccc2)cc1)C(=O)N(CC(CCO)Cc1ccc(CC(CCO)Cc2ccccc2)cc1)C3=O,CC(CCO)Cc1ccccc1,Generated,1.16,-2.1506,2.5681,-177.957,-80.746265,-80.746245,"[-8.37, -70.61, 47.625, -32.222, 16.078, -18.179, -7.977, 19.548]",True,/home/arunima/ndi_dataset_creation/Supramolecule_app_3/data/processed/ndi_xyz_files/C58H62N2O8/C58H62N2O8.xyz,True,C58H62N2O8,25c92caceb0bd89c,1
NDI,-0.6384,-0.8781,C46H42N6O4_3,C46H42N6O4_3,O=C1c2ccc3c4c(ccc(c24)C(=O)N1NCCc1ccc(NCCc2ccccc2)cc1)C(=O)N(NCCc1ccc(NCCc2ccccc2)cc1)C3=O,NCCc1ccccc1,Generated,0.6707,1.2042,3.2029,-45,-122.741682,-122.741704,"[-87.05, 47.916, -58.114, -22.65, -142.134, 26.185, 18.492, -26.364]",True,/home/arunima/ndi_dataset_creation/Supramolecule_app_3/data/processed/ndi_xyz_files/C46H42N6O4/C46H42N6O4.xyz,True,C46H42N6O4,ec24c6135f640558,1
NDI,-2.0535,-5.0435,C54H54N2O4S4_1,C54H54N2O4S4_1,O=C1c2ccc3c4c(ccc(c24)C(=O)N1SCCCCc1ccc(SCCCCc2ccccc2)cc1)C(=O)N(SCCCCc1ccc(SCCCCc2ccccc2)cc1)C3=O,SCCCCc1ccccc1,Generated,-1.4617,2.7445,3.0604,1.357,-210.557347,-210.557357,"[-135.886, 48.662, 29.362, 20.119, -56.337, -103.472, -360.0, -1.832]",True,/home/arunima/ndi_dataset_creation/Supramolecule_app_3/data/processed/ndi_xyz_files/C54H54N2O4S4/C54H54N2O4S4.xyz,True,C54H54N2O4S4,f3571859b1bcae14,1
NDI,1.7416,-6.2788,C46H38N2O16_1,C46H38N2O16_1,O=C1c2ccc3c4c(ccc(c24)C(=O)N1OCc1cc(OCc2cccc(CO)c2O)cc(CO)c1O)C(=O)N(OCc1cc(OCc2cccc(CO)c2O)cc(CO)c1O)C3=O,OCc1cccc(CO)c1O,Generated,2.2591,-1.6099,3.0318,-3.418,-233.438088,-233.438148,"[60.684, 8.819, -360.0, 164.526, -27.211, 176.895, 94.532, -22.18, -13.96, -17.01, -67.935, -85.673]",True,/home/arunima/ndi_dataset_creation/Supramolecule_app_3/data/processed/ndi_xyz_files/C46H38N2O16/C46H38N2O16.xyz,True,C46H38N2O16,0fc4b7408c2b88f3,1
NDI,0.485,-0.2081,C50H70N2O12_1,C50H70N2O12_1,CCCCCCOC(=O)CCCCCCCCOC(=O)CCN1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)N(CCC(=O)OCCCCCCCCC(=O)OCCCCCC)C3=O,CCCCCCOC(=O)CC,Generated,-3.6693,-1.5797,3.1421,-135,-125.316979,-125.317032,"[-34.186, 13.202]",True,/home/arunima/ndi_dataset_creation/Supramolecule_app_3/data/processed/ndi_xyz_files/C50H70N2O12/C50H70N2O12.xyz,True,C50H70N2O12,be63e97bbce8550b,1
NDI,-0.1105,1.616,C54H86N2O4_1,C54H86N2O4_1,CCCCCCCCCCC(CC)CCCCCCCN1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)N(CCCCCCCC(CC)CCCCCCCCCC)C3=O,CCCCCCCCCC,Generated,1.3829,-0.0371,3.3527,-18.376,-123.860192,-123.860187,"[-48.505, -43.278]",True,/home/arunima/ndi_dataset_creation/Supramolecule_app_3/data/processed/ndi_xyz_files/C54H86N2O4/C54H86N2O4.xyz,True,C54H86N2O4,e5aec37d20d19160,1
